pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
42,2026-W07,20162,0.3006376906662735,0.02465986394557823,0.11173118222483959,0.01248385708136031,1.0,0.41369999962626025
43,2026-W08,19871,0.4004349791042501,0.20052253429131286,0.33381695104623976,0.11143375680580762,1.0,0.39370000013150275
44,2026-W09,20377,0.40905993535102103,0.3804247460757156,0.5829121427149656,0.35701906412478335,0.40711462450592883,0.4633000025933143
45,2026-W10,20225,0.42538053711033647,0.3230240549828179,0.9011351442492663,0.8703703703703703,0.19831223628691982,0.40269999954034574
46,2026-W11,19956,0.5031194191140508,0.4833110814419226,0.8996232023098759,0.875453446191052,0.3337943752881512,0.39290000131586567
47,2026-W12,19948,0.5015295014964384,0.5585339168490153,0.877227489379298,0.8321108394458028,0.42033758748456157,0.39760000072419643
48,2026-W13,19976,0.5452291048551311,0.6203132415757,0.8591832766794113,0.7926015767131595,0.509551656920078,0.3918000002158806
49,2026-W14,20422,0.5327936086137874,0.6062796476168963,0.8215042297349968,0.7226709746903608,0.5221789883268483,0.48160000005736947
50,2026-W15,20119,0.5244811467541814,0.5806302131603337,0.7872197229578151,0.662262156448203,0.516914191419142,0.38689999928465113
51,2026-W16,20109,0.572634032599506,0.5726415094339623,0.7491066598952787,0.5933528836754643,0.5533272561531449,0.5537999968510121
52,2026-W17,19878,0.571385967532817,0.5611547227146113,0.736679224799592,0.5714285714285714,0.5512437810945273,0.39150000156951137
53,2026-W18,19974,0.3310801714412104,0.36661384046487056,0.5188415305432926,0.2732283464566929,0.5569823434991974,0.43169999844394624
54,2026-W19,19870,0.04127187428018787,0.0,0.0,0.0,0.0,0.4160999997111503
55,2026-W20,20229,0.045769596447557064,0.0,0.0,0.0,0.0,0.5420000015874393
56,2026-W21,20082,0.12474378525516977,0.0,0.0,0.0,0.0,0.42970000140485354
57,2026-W22,20105,0.4392603325737564,0.0,0.0,0.0,0.0,0.4625000001396984
58,2026-W23,20103,0.7630950449653476,0.0,0.0,0.0,0.0,0.427700000727782
59,2026-W24,19956,0.9101083767087642,0.0,0.0,0.0,0.0,0.651100002869498
60,2026-W25,20171,0.9483915642623808,0.0,0.0,0.0,0.0,0.4028999974252656
61,2026-W26,20063,0.9485507569697511,0.002014098690835851,0.031750031750047626,0.0010080645161290322,1.0,0.4197999987809453
62,2026-W27,20173,0.5512569602693191,0.5871559633027523,0.650248166856835,0.42290748898678415,0.96,0.3814000010606833
63,2026-W28,19923,0.5735502180726203,0.5896510228640193,0.6476705659395111,0.4195205479452055,0.9919028340080972,0.4239000008965377
64,2026-W29,20103,0.5680960635410632,0.5031545741324921,0.5803602770892153,0.3368532206969377,0.9937694704049844,1.5323000006901566
65,2026-W30,20113,0.6106820663076529,0.5231259968102073,0.5951568390491322,0.3542116630669546,1.0,0.41929999861167744
66,2026-W31,20005,0.6400122602056026,0.5572390572390572,0.6214748896829362,0.3862310385064177,1.0,0.48799999785842374
67,2026-W32,20308,0.7035041529499891,0.6349106863052335,0.682676544585459,0.46617579383341,0.9950884086444007,0.5063999997219071
68,2026-W33,20235,0.7344707723215786,0.6965119472672343,0.7357195504864963,0.542343883661249,0.9731389102072141,0.3966000003856607
69,2026-W34,20001,0.7806713227558185,0.7399023524189969,0.7850509995121224,0.6220149253731343,0.9129244249726177,0.40470000021741726
70,2026-W35,20057,0.8662355216404585,0.7868727342110284,0.870974541862993,0.7831371059627801,0.7906441717791411,0.4650000009860378
71,2026-W36,20299,0.49922108311214297,0.4187008688456765,0.9119382313960526,0.892416225749559,0.2735135135135135,0.40409999928670004
72,2026-W37,19884,0.5546027817926609,0.5562947799385876,0.9025269710605162,0.8909836065573771,0.40438988095238093,0.39670000114711
73,2026-W38,19995,0.5673320178242945,0.6265712628118353,0.8812869653286833,0.8548812664907651,0.4945054945054945,0.3943999981856905
74,2026-W39,20128,0.5810027266349908,0.629871215922395,0.8354589053650133,0.7698282910874897,0.53297480894424,0.4154999987804331
75,2026-W40,20318,0.5902553972396429,0.6148292141071925,0.7828018158042892,0.6824907521578298,0.5593734209196564,0.5137000007380266
76,2026-W41,20118,0.6198159474645955,0.6036745406824147,0.7556065992806501,0.6428001064679265,0.569038642789821,0.4332999997131992
77,2026-W42,20055,0.6330121690715748,0.5910475744082494,0.7273154936746564,0.5960765776412196,0.5861027190332326,0.3932999970857054
78,2026-W43,20101,0.6667333616010814,0.5975414216996259,0.7160192934926002,0.5779569892473119,0.6184996680681567,0.38920000224607065
79,2026-W44,21909,0.6235160182775259,0.5234219569542413,0.6362185358533017,0.41905589342600635,0.6970134874759152,0.44809999963035807
80,2026-W45,24040,0.0338921246909073,0.0,0.0,0.0,0.0,0.46189999920898117
81,2026-W46,23963,0.07365528390724994,0.0,0.0,0.0,0.0,0.4518999994616024
82,2026-W47,23965,0.39223001267576646,0.0,0.0,0.0,0.0,0.48909999895840883
83,2026-W48,24565,0.5001404226770734,0.0,0.0,0.0,0.0,0.5027999977755826
84,2026-W49,26893,0.5978227210602954,0.0,0.0,0.0,0.0,0.6499000010080636
85,2026-W50,26870,0.5483743739080483,0.0,0.0,0.0,0.0,0.5268000022624619
86,2026-W51,27288,0.5128735289302399,0.0,0.0,0.0,0.0,0.5216000026848633
87,2026-W52,27212,0.46787280708217893,0.0,0.0,0.0,0.0,0.5251999973552302
88,2026-W53,7611,0.4427093584537214,0.0,0.0,0.0,0.0,0.23359999977401458
