pos,label,n,AUPRC,F1,G-Mean,Recall,Presicion,infer_ms_per_tx
58,2026-W23,20103,0.7741658718505225,0.7715617715617715,0.8124830280623646,0.662,0.9245810055865922,26.637000000846456
59,2026-W24,19956,0.7635933485657009,0.7795603089720736,0.8187338425533764,0.6721311475409836,0.9278642149929278,26.964300001054653
60,2026-W25,20171,0.7535189918214447,0.7628243814121907,0.8112088954736719,0.6603970741901777,0.9028571428571428,27.24789999956556
61,2026-W26,20063,0.7753894467557779,0.7847663012117715,0.8266143600564424,0.6854838709677419,0.9176788124156545,27.35469999970519
62,2026-W27,20173,0.17683229027177927,0.3588342440801457,0.9157051793632812,0.8678414096916299,0.2261768082663605,29.30689999993774
63,2026-W28,19923,0.36854589954678213,0.5711098717233687,0.9193011471468953,0.8767123287671232,0.42349048800661704,26.30019999924116
64,2026-W29,20103,0.49733262977073556,0.6873192895497728,0.9214767653819612,0.8785638859556494,0.5644504748982361,26.35499999996682
65,2026-W30,20113,0.5735943188925874,0.7474931631722881,0.9239846981415238,0.8855291576673866,0.6466876971608833,27.950899999268586
66,2026-W31,20005,0.6246111782211715,0.7783531848783014,0.9197684199238269,0.8768961493582264,0.6997206703910615,26.245999999446212
67,2026-W32,20308,0.6800187180611568,0.8054375531011045,0.9174869767785796,0.8725264611136677,0.7479289940828402,30.749800000194227
68,2026-W33,20235,0.7079994843636533,0.8237639553429027,0.9238202508219661,0.88366124893071,0.7714712471994025,26.69170000081067
69,2026-W34,20001,0.7406565508371817,0.8289080358712854,0.9200400632323489,0.8794776119402985,0.7838377120053209,26.158399999985704
70,2026-W35,20057,0.747072731643372,0.8412444444444445,0.9307580431171482,0.8985947588302317,0.7907754010695187,34.285499999896274
71,2026-W36,20299,0.3086962304264466,0.4659400544959128,0.9237507122877968,0.9047619047619048,0.3137614678899083,29.175699999541393
72,2026-W37,19884,0.4005542572978125,0.5707750952986023,0.9175923854130386,0.9204918032786885,0.4136279926335175,31.45089999998163
73,2026-W38,19995,0.45333685813174773,0.6103714085494043,0.9022635131835172,0.9192612137203167,0.45685811696826645,29.73310000015772
74,2026-W39,20128,0.458940634322396,0.6239363162228933,0.8912712019134532,0.929272281275552,0.4696280991735537,26.9890999989002
75,2026-W40,20318,0.4990358533064904,0.65129371007903,0.8747237919143227,0.9272503082614056,0.5019189053896213,26.03330000056303
76,2026-W41,20118,0.5266488456317313,0.6620156500424248,0.8624397010937704,0.9345222251796647,0.5125547445255474,25.05340000061551
77,2026-W42,20055,0.5176127589518067,0.6651613982271283,0.8468836169163592,0.9399669108957693,0.5146887537207195,24.567899999965448
78,2026-W43,20101,0.5572205500812178,0.6848048503220917,0.8361624491176614,0.93424317617866,0.5404952745543725,23.554699999294826
79,2026-W44,21909,0.5933588272672785,0.7135206033446279,0.905927541952765,0.945264986967854,0.5730337078651685,39.09319999911531
80,2026-W45,24040,0.7404720785175767,0.7836804079898002,0.9889299896554005,1.0,0.6443046820405312,31.064400000104797
81,2026-W46,23963,0.7441954065355963,0.7775876817792986,0.9886578079899827,1.0,0.636109167249825,34.31859999909648
82,2026-W47,23965,0.7398917286229373,0.7821276595744681,0.988829390394605,1.0,0.6422082459818309,31.728599999041762
83,2026-W48,24565,0.7247697715457112,0.7786764705882353,0.9871117047072141,1.0,0.6375677302829621,37.18930000104592
84,2026-W49,26893,0.7815951941723185,0.8084843492586491,0.9811704987070762,1.0,0.6785343933632907,36.547600000631064
85,2026-W50,26870,0.808754113618157,0.8015564202334631,0.980359446408144,1.0,0.6688311688311688,34.41699999893899
86,2026-W51,27288,0.7919678308989138,0.804170073589534,0.9809005001734235,1.0,0.6724786324786325,35.44479999982286
87,2026-W52,27212,0.7953636707798809,0.802008032128514,0.9802531774443519,1.0,0.6694602748910493,34.79040000092937
88,2026-W53,7611,0.7840162278219278,0.7993920972644377,0.9811922233955692,1.0,0.6658227848101266,12.651000000914792
